 65500| 7.04e+02  5.36e-05  1.48e+03 -1.41e+09  5.51e-05  1.45e+03 
 65750| 7.04e+02  5.24e-05  1.45e+03 -1.41e+09  5.51e-05  1.45e+03 
 66000| 7.03e+02  5.34e-05  1.47e+03 -1.41e+09  5.51e-05  1.46e+03 
 66250| 8.04e+03  5.09e-01  1.72e+03 -1.41e+09  5.51e-05  1.46e+03 
 66500| 7.02e+02  5.33e-05  1.47e+03 -1.41e+09  5.51e-05  1.47e+03 
 66750| 7.02e+02  5.26e-05  1.46e+03 -1.41e+09  5.51e-05  1.47e+03 
 67000| 7.02e+02  5.32e-05  1.47e+03 -1.40e+09  5.51e-05  1.48e+03 
 67250| 7.01e+02  5.23e-05  1.43e+03 -1.40e+09  5.51e-05  1.48e+03 
 67500| 7.01e+02  5.28e-05  1.45e+03 -1.40e+09  5.51e-05  1.49e+03 
 67750| 7.01e+02  5.16e-05  1.39e+03 -1.40e+09  5.51e-05  1.49e+03 
 68000| 7.00e+02  5.17e-05  1.40e+03 -1.40e+09  5.51e-05  1.50e+03 
 68250| 7.00e+02  5.16e-05  1.45e+03 -1.40e+09  5.51e-05  1.50e+03 
 68500| 7.00e+02  5.22e-05  1.44e+03 -1.40e+09  5.51e-05  1.51e+03 
 68750| 7.01e+02  5.16e-05  1.39e+03 -1.40e+09  5.51e-05  1.51e+03 
 69000| 6.77e+02  7.57e-03  9.36e+03 -1.40e+09  5.51e-05  1.52e+03 
 69250| 7.00e+02  5.23e-05  1.43e+03 -1.40e+09  5.51e-05  1.52e+03 
 69500| 6.99e+02  5.18e-05  1.38e+03 -1.40e+09  5.51e-05  1.53e+03 
 69750| 6.98e+02  5.09e-05  1.37e+03 -1.40e+09  5.51e-05  1.53e+03 
 70000| 6.97e+02  5.14e-05  1.41e+03 -1.40e+09  5.51e-05  1.54e+03 
 70250| 6.97e+02  5.12e-05  1.38e+03 -1.40e+09  5.51e-05  1.54e+03 
 70500| 6.96e+02  5.12e-05  1.40e+03 -1.40e+09  5.51e-05  1.55e+03 
 70750| 6.96e+02  5.01e-05  1.35e+03 -1.40e+09  5.51e-05  1.55e+03 
 71000| 6.95e+02  5.10e-05  1.38e+03 -1.40e+09  5.51e-05  1.56e+03 
 71250| 6.95e+02  5.01e-05  1.41e+03 -1.40e+09  5.51e-05  1.56e+03 
 71500| 6.94e+02  5.06e-05  1.39e+03 -1.40e+09  5.51e-05  1.57e+03 
 71750| 2.19e+04  1.70e+00  9.78e+03 -1.39e+09  5.51e-05  1.57e+03 
 72000| 6.93e+02  5.07e-05  1.39e+03 -1.39e+09  5.51e-05  1.58e+03 
 72250| 6.93e+02  5.00e-05  1.37e+03 -1.39e+09  5.51e-05  1.58e+03 
 72500| 6.92e+02  5.06e-05  1.38e+03 -1.39e+09  5.51e-05  1.59e+03 
 72750| 6.92e+02  5.06e-05  1.38e+03 -1.39e+09  5.51e-05  1.59e+03 
 73000| 6.91e+02  4.98e-05  1.40e+03 -1.39e+09  5.51e-05  1.60e+03 
 73250| 6.90e+02  5.00e-05  1.36e+03 -1.39e+09  5.51e-05  1.60e+03 
 73500| 6.90e+02  4.94e-05  1.32e+03 -1.39e+09  5.51e-05  1.61e+03 
 73750| 6.89e+02  4.92e-05  1.36e+03 -1.39e+09  5.51e-05  1.61e+03 
 74000| 6.89e+02  4.94e-05  1.35e+03 -1.39e+09  5.51e-05  1.62e+03 
 74250| 6.88e+02  4.91e-05  1.35e+03 -1.39e+09  5.51e-05  1.62e+03 
 74500| 6.92e+02  3.61e-02  2.00e+04 -1.39e+09  5.51e-05  1.63e+03 
 74750| 6.87e+02  4.89e-05  1.35e+03 -1.39e+09  5.51e-05  1.63e+03 
 75000| 6.86e+02  4.92e-05  1.34e+03 -1.39e+09  5.51e-05  1.64e+03 
 75250| 6.85e+02  5.02e-05  1.34e+03 -1.39e+09  5.51e-05  1.64e+03 
 75500| 6.85e+02  4.94e-05  1.32e+03 -1.39e+09  5.51e-05  1.65e+03 
 75750| 6.84e+02  4.92e-05  1.34e+03 -1.39e+09  5.51e-05  1.65e+03 
 76000| 6.84e+02  5.00e-05  1.34e+03 -1.39e+09  5.51e-05  1.66e+03 
 76250| 6.83e+02  4.85e-05  1.31e+03 -1.39e+09  5.51e-05  1.66e+03 
 76500| 6.82e+02  4.90e-05  1.33e+03 -1.39e+09  5.51e-05  1.67e+03 
 76750| 6.82e+02  4.92e-05  1.31e+03 -1.39e+09  5.51e-05  1.67e+03 
 77000| 6.81e+02  4.94e-05  1.34e+03 -1.39e+09  5.51e-05  1.68e+03 
 77250| 6.91e+02  4.31e-03  1.45e+04 -1.38e+09  5.51e-05  1.68e+03 
 77500| 6.80e+02  4.95e-05  1.36e+03 -1.38e+09  5.51e-05  1.69e+03 
 77750| 6.79e+02  4.88e-05  1.29e+03 -1.38e+09  5.51e-05  1.69e+03 
 78000| 6.79e+02  4.81e-05  1.31e+03 -1.38e+09  5.51e-05  1.70e+03 
 78250| 6.78e+02  4.84e-05  1.33e+03 -1.38e+09  5.51e-05  1.70e+03 
 78500| 6.78e+02  4.87e-05  1.31e+03 -1.38e+09  5.51e-05  1.70e+03 
 78750| 6.77e+02  4.78e-05  1.30e+03 -1.38e+09  5.51e-05  1.71e+03 
 79000| 6.76e+02  4.78e-05  1.27e+03 -1.38e+09  5.51e-05  1.71e+03 
 79250| 6.76e+02  4.80e-05  1.28e+03 -1.38e+09  5.51e-05  1.72e+03 
 79500| 6.75e+02  4.86e-05  1.32e+03 -1.38e+09  5.51e-05  1.72e+03 
 79750| 6.74e+02  4.74e-05  1.30e+03 -1.38e+09  5.51e-05  1.73e+03 
 80000| 3.76e+08  2.52e+04  2.51e+08 -4.63e+09  5.51e-05  1.73e+03 
 80250| 6.73e+02  4.82e-05  1.27e+03 -1.38e+09  5.51e-05  1.74e+03 
 80500| 6.72e+02  4.77e-05  1.28e+03 -1.38e+09  5.51e-05  1.74e+03 
 80750| 6.72e+02  4.78e-05  1.29e+03 -1.38e+09  5.51e-05  1.75e+03 
 81000| 6.71e+02  4.79e-05  1.28e+03 -1.38e+09  5.51e-05  1.75e+03 
 81250| 6.70e+02  4.79e-05  1.31e+03 -1.38e+09  5.51e-05  1.76e+03 
 81500| 6.70e+02  4.79e-05  1.30e+03 -1.38e+09  5.51e-05  1.76e+03 
 81750| 6.69e+02  4.77e-05  1.29e+03 -1.38e+09  5.51e-05  1.77e+03 
 82000| 6.68e+02  4.79e-05  1.29e+03 -1.38e+09  5.51e-05  1.77e+03 
 82250| 6.68e+02  4.69e-05  1.28e+03 -1.38e+09  5.51e-05  1.78e+03 
 82500| 6.67e+02  4.70e-05  1.31e+03 -1.38e+09  5.51e-05  1.78e+03 
 82750| 3.28e+04  2.55e+00  6.61e+03 -1.39e+09  5.51e-05  1.79e+03 
 83000| 6.66e+02  4.70e-05  1.27e+03 -1.37e+09  5.51e-05  1.79e+03 
 83250| 6.65e+02  4.71e-05  1.25e+03 -1.37e+09  5.51e-05  1.80e+03 
 83500| 6.64e+02  4.65e-05  1.25e+03 -1.37e+09  5.51e-05  1.80e+03 
 83750| 6.63e+02  4.71e-05  1.28e+03 -1.37e+09  5.51e-05  1.80e+03 
 84000| 6.63e+02  4.61e-05  1.27e+03 -1.37e+09  5.51e-05  1.81e+03 
 84250| 6.62e+02  4.70e-05  1.28e+03 -1.37e+09  5.51e-05  1.81e+03 
 84500| 6.61e+02  4.72e-05  1.25e+03 -1.37e+09  5.51e-05  1.82e+03 
 84750| 6.60e+02  4.69e-05  1.28e+03 -1.37e+09  5.51e-05  1.82e+03 
 85000| 6.60e+02  4.65e-05  1.28e+03 -1.37e+09  5.51e-05  1.83e+03 
 85250| 6.59e+02  4.65e-05  1.24e+03 -1.37e+09  5.51e-05  1.83e+03 
 85500| 1.91e+03  1.39e-01  3.17e+04 -1.38e+09  5.51e-05  1.84e+03 
 85750| 6.58e+02  4.65e-05  1.25e+03 -1.37e+09  5.51e-05  1.84e+03 
 86000| 6.57e+02  4.65e-05  1.25e+03 -1.37e+09  5.51e-05  1.85e+03 
 86250| 6.56e+02  4.61e-05  1.25e+03 -1.37e+09  5.51e-05  1.85e+03 
 86500| 6.55e+02  4.64e-05  1.22e+03 -1.37e+09  5.51e-05  1.86e+03 
 86750| 6.54e+02  4.59e-05  1.26e+03 -1.37e+09  5.51e-05  1.86e+03 
 87000| 6.54e+02  4.63e-05  1.23e+03 -1.37e+09  5.51e-05  1.87e+03 
 87250| 6.53e+02  4.64e-05  1.25e+03 -1.37e+09  5.51e-05  1.87e+03 
 87500| 6.52e+02  4.55e-05  1.23e+03 -1.37e+09  5.51e-05  1.88e+03 
 87750| 6.51e+02  4.55e-05  1.22e+03 -1.37e+09  5.51e-05  1.88e+03 
 88000| 6.51e+02  4.53e-05  1.20e+03 -1.37e+09  5.51e-05  1.89e+03 
 88250| 5.36e+06  3.99e+02  4.03e+03 -1.21e+09  5.51e-05  1.89e+03 
 88500| 6.49e+02  4.55e-05  1.22e+03 -1.36e+09  5.51e-05  1.90e+03 
 88750| 6.48e+02  4.51e-05  1.22e+03 -1.36e+09  5.51e-05  1.90e+03 
 89000| 6.48e+02  4.64e-05  1.25e+03 -1.36e+09  5.51e-05  1.90e+03 
 89250| 6.47e+02  4.61e-05  1.23e+03 -1.36e+09  5.51e-05  1.91e+03 
 89500| 6.46e+02  4.50e-05  1.22e+03 -1.36e+09  5.51e-05  1.91e+03 
 89750| 6.45e+02  4.47e-05  1.20e+03 -1.36e+09  5.51e-05  1.92e+03 
 90000| 6.44e+02  4.53e-05  1.21e+03 -1.36e+09  5.51e-05  1.92e+03 
 90250| 6.44e+02  4.54e-05  1.23e+03 -1.36e+09  5.51e-05  1.93e+03 
 90500| 6.43e+02  4.51e-05  1.20e+03 -1.36e+09  5.51e-05  1.93e+03 
 90750| 6.42e+02  4.52e-05  1.21e+03 -1.36e+09  5.51e-05  1.94e+03 
 91000| 2.15e+04  1.67e+00  5.83e+04 -1.36e+09  5.51e-05  1.94e+03 
 91250| 6.40e+02  4.44e-05  1.15e+03 -1.36e+09  5.51e-05  1.95e+03 
 91500| 6.40e+02  4.51e-05  1.18e+03 -1.36e+09  5.51e-05  1.95e+03 
 91750| 6.39e+02  4.56e-05  1.22e+03 -1.36e+09  5.51e-05  1.96e+03 
 92000| 6.38e+02  4.47e-05  1.17e+03 -1.36e+09  5.51e-05  1.96e+03 
 92250| 6.37e+02  4.47e-05  1.18e+03 -1.36e+09  5.51e-05  1.97e+03 
 92500| 6.36e+02  4.51e-05  1.18e+03 -1.36e+09  5.51e-05  1.97e+03 
 92750| 6.36e+02  4.51e-05  1.20e+03 -1.36e+09  5.51e-05  1.98e+03 
 93000| 6.35e+02  4.48e-05  1.20e+03 -1.36e+09  5.51e-05  1.98e+03 
 93250| 6.34e+02  4.40e-05  1.15e+03 -1.36e+09  5.51e-05  1.99e+03 
 93500| 6.33e+02  4.35e-05  1.13e+03 -1.36e+09  5.51e-05  1.99e+03 
 93750| 8.38e+04  6.53e+00  3.89e+03 -1.33e+09  5.51e-05  2.00e+03 
 94000| 6.31e+02  4.42e-05  1.17e+03 -1.35e+09  5.51e-05  2.00e+03 
 94250| 6.31e+02  4.45e-05  1.21e+03 -1.35e+09  5.51e-05  2.01e+03 
 94500| 6.30e+02  4.45e-05  1.19e+03 -1.35e+09  5.51e-05  2.01e+03 
 94750| 6.29e+02  4.42e-05  1.18e+03 -1.35e+09  5.51e-05  2.01e+03 
 95000| 6.28e+02  4.38e-05  1.16e+03 -1.35e+09  5.51e-05  2.02e+03 
 95250| 6.27e+02  4.36e-05  1.18e+03 -1.35e+09  5.51e-05  2.02e+03 
 95500| 6.27e+02  4.41e-05  1.19e+03 -1.35e+09  5.51e-05  2.03e+03 
 95750| 6.26e+02  4.35e-05  1.17e+03 -1.35e+09  5.51e-05  2.03e+03 
 96000| 6.25e+02  4.37e-05  1.15e+03 -1.35e+09  5.51e-05  2.04e+03 
 96250| 6.25e+02  4.33e-05  1.19e+03 -1.35e+09  5.51e-05  2.04e+03 
 96500| 6.07e+07  3.53e+03  3.58e+04 -9.20e+08  5.51e-05  2.05e+03 
 96750| 6.24e+02  4.37e-05  1.15e+03 -1.35e+09  5.51e-05  2.05e+03 
 97000| 6.24e+02  4.35e-05  1.14e+03 -1.35e+09  5.51e-05  2.06e+03 
 97250| 6.23e+02  4.33e-05  1.16e+03 -1.35e+09  5.51e-05  2.06e+03 
 97500| 6.23e+02  4.36e-05  1.16e+03 -1.35e+09  5.51e-05  2.07e+03 
 97750| 6.23e+02  4.32e-05  1.13e+03 -1.35e+09  5.51e-05  2.07e+03 
 98000| 6.22e+02  4.25e-05  1.14e+03 -1.35e+09  5.51e-05  2.07e+03 
 98250| 6.22e+02  4.30e-05  1.16e+03 -1.35e+09  5.51e-05  2.08e+03 
 98500| 6.22e+02  4.32e-05  1.15e+03 -1.35e+09  5.51e-05  2.08e+03 
 98750| 6.21e+02  4.28e-05  1.12e+03 -1.35e+09  5.51e-05  2.09e+03 
 99000| 6.21e+02  4.32e-05  1.15e+03 -1.35e+09  5.51e-05  2.09e+03 
 99250| 1.73e+06  1.28e+02  5.31e+03 -1.26e+09  5.51e-05  2.10e+03 
 99500| 6.20e+02  4.28e-05  1.14e+03 -1.35e+09  5.51e-05  2.10e+03 
 99750| 6.20e+02  4.22e-05  1.13e+03 -1.34e+09  5.51e-05  2.11e+03 
100000| 6.20e+02  4.28e-05  1.17e+03 -1.34e+09  5.51e-05  2.11e+03 
100250| 6.19e+02  4.22e-05  1.11e+03 -1.34e+09  5.51e-05  2.12e+03 
100500| 6.19e+02  4.29e-05  1.13e+03 -1.34e+09  5.51e-05  2.12e+03 
100750| 6.19e+02  4.26e-05  1.12e+03 -1.34e+09  5.51e-05  2.13e+03 
101000| 6.18e+02  4.24e-05  1.12e+03 -1.34e+09  5.51e-05  2.13e+03 
101250| 6.18e+02  4.21e-05  1.12e+03 -1.34e+09  5.51e-05  2.13e+03 
101500| 6.18e+02  4.25e-05  1.14e+03 -1.34e+09  5.51e-05  2.14e+03 
101750| 6.17e+02  4.23e-05  1.12e+03 -1.34e+09  5.51e-05  2.14e+03 
102000| 9.16e+06  7.14e+02  1.52e+03 -1.56e+09  5.51e-05  2.15e+03 
102250| 6.17e+02  4.25e-05  1.12e+03 -1.34e+09  5.51e-05  2.15e+03 
102500| 6.16e+02  4.21e-05  1.10e+03 -1.34e+09  5.51e-05  2.16e+03 
102750| 6.16e+02  4.20e-05  1.12e+03 -1.34e+09  5.51e-05  2.16e+03 
103000| 6.16e+02  4.22e-05  1.11e+03 -1.34e+09  5.51e-05  2.17e+03 
103250| 6.15e+02  4.20e-05  1.13e+03 -1.34e+09  5.51e-05  2.17e+03 
103500| 6.15e+02  4.18e-05  1.09e+03 -1.34e+09  5.51e-05  2.18e+03 
103750| 6.15e+02  4.20e-05  1.10e+03 -1.34e+09  5.51e-05  2.18e+03 
104000| 6.14e+02  4.17e-05  1.09e+03 -1.34e+09  5.51e-05  2.19e+03 
104250| 6.14e+02  4.12e-05  1.08e+03 -1.34e+09  5.51e-05  2.19e+03 
104500| 6.14e+02  4.21e-05  1.09e+03 -1.34e+09  5.51e-05  2.20e+03 
104750| 8.87e+07  5.47e+03  4.52e+04 -8.19e+08  5.51e-05  2.20e+03 
105000| 6.13e+02  4.19e-05  1.11e+03 -1.34e+09  5.51e-05  2.21e+03 
105250| 6.13e+02  4.12e-05  1.10e+03 -1.34e+09  5.51e-05  2.21e+03 
105500| 6.12e+02  4.16e-05  1.08e+03 -1.34e+09  5.51e-05  2.22e+03 
105750| 6.12e+02  4.09e-05  1.08e+03 -1.33e+09  5.51e-05  2.22e+03 
106000| 6.12e+02  4.14e-05  1.08e+03 -1.33e+09  5.51e-05  2.23e+03 
106250| 6.11e+02  4.14e-05  1.07e+03 -1.33e+09  5.51e-05  2.23e+03 
106500| 6.11e+02  4.10e-05  1.06e+03 -1.33e+09  5.51e-05  2.24e+03 
106750| 6.11e+02  4.12e-05  1.08e+03 -1.33e+09  5.51e-05  2.24e+03 
107000| 6.11e+02  4.13e-05  1.08e+03 -1.33e+09  5.51e-05  2.25e+03 
107250| 6.10e+02  4.09e-05  1.07e+03 -1.33e+09  5.51e-05  2.25e+03 
107500| 2.11e+05  1.64e+01  2.21e+04 -1.37e+09  5.51e-05  2.26e+03 
107750| 6.10e+02  4.10e-05  1.11e+03 -1.33e+09  5.51e-05  2.26e+03 
108000| 6.09e+02  4.05e-05  1.06e+03 -1.33e+09  5.51e-05  2.26e+03 
108250| 6.09e+02  4.11e-05  1.09e+03 -1.33e+09  5.51e-05  2.27e+03 
108500| 6.09e+02  4.05e-05  1.08e+03 -1.33e+09  5.51e-05  2.27e+03 
108750| 6.09e+02  4.06e-05  1.08e+03 -1.33e+09  5.51e-05  2.28e+03 
109000| 6.08e+02  4.10e-05  1.05e+03 -1.33e+09  5.51e-05  2.28e+03 
109250| 6.08e+02  4.04e-05  1.07e+03 -1.33e+09  5.51e-05  2.29e+03 
109500| 6.08e+02  4.01e-05  1.06e+03 -1.33e+09  5.51e-05  2.29e+03 
109750| 6.08e+02  4.02e-05  1.05e+03 -1.33e+09  5.51e-05  2.30e+03 
110000| 6.08e+02  4.04e-05  1.06e+03 -1.33e+09  5.51e-05  2.30e+03 
110250| 1.02e+07  7.96e+02  2.80e+04 -1.56e+09  5.51e-05  2.31e+03 
110500| 6.07e+02  4.02e-05  1.03e+03 -1.33e+09  5.51e-05  2.31e+03 
110750| 6.07e+02  4.02e-05  1.03e+03 -1.33e+09  5.51e-05  2.32e+03 
111000| 6.07e+02  3.99e-05  1.04e+03 -1.33e+09  5.51e-05  2.32e+03 
111250| 6.07e+02  4.01e-05  1.06e+03 -1.33e+09  5.51e-05  2.33e+03 
111500| 6.06e+02  4.02e-05  1.04e+03 -1.33e+09  5.51e-05  2.33e+03 
111750| 6.06e+02  3.98e-05  1.04e+03 -1.32e+09  5.51e-05  2.34e+03 
112000| 6.06e+02  4.00e-05  1.05e+03 -1.32e+09  5.51e-05  2.34e+03 
112250| 6.06e+02  3.92e-05  1.05e+03 -1.32e+09  5.51e-05  2.35e+03 
112500| 6.05e+02  3.95e-05  1.05e+03 -1.32e+09  5.51e-05  2.35e+03 
112750| 6.05e+02  4.00e-05  1.04e+03 -1.32e+09  5.51e-05  2.36e+03 
113000| 1.68e+05  1.31e+01  3.33e+02 -1.29e+09  5.51e-05  2.36e+03 
113250| 6.05e+02  3.94e-05  1.02e+03 -1.32e+09  5.51e-05  2.37e+03 
113500| 6.04e+02  4.03e-05  1.07e+03 -1.32e+09  5.51e-05  2.37e+03 
113750| 6.04e+02  3.91e-05  9.97e+02 -1.32e+09  5.51e-05  2.37e+03 
114000| 6.04e+02  3.96e-05  1.02e+03 -1.32e+09  5.51e-05  2.38e+03 
114250| 6.04e+02  3.93e-05  1.04e+03 -1.32e+09  5.51e-05  2.38e+03 
114500| 6.03e+02  3.93e-05  1.03e+03 -1.32e+09  5.51e-05  2.39e+03 
114750| 6.03e+02  3.94e-05  1.01e+03 -1.32e+09  5.51e-05  2.39e+03 
115000| 6.03e+02  3.90e-05  1.01e+03 -1.32e+09  5.51e-05  2.40e+03 
115250| 6.02e+02  3.87e-05  1.01e+03 -1.32e+09  5.51e-05  2.40e+03 
115500| 6.02e+02  3.93e-05  1.04e+03 -1.32e+09  5.51e-05  2.41e+03 
115750| 1.81e+04  1.41e+00  6.92e+03 -1.31e+09  5.51e-05  2.41e+03 
116000| 6.01e+02  3.88e-05  1.02e+03 -1.32e+09  5.51e-05  2.42e+03 
116250| 6.01e+02  3.88e-05  1.01e+03 -1.32e+09  5.51e-05  2.43e+03 
116500| 6.01e+02  3.95e-05  1.03e+03 -1.32e+09  5.51e-05  2.43e+03 
116750| 6.01e+02  3.91e-05  1.03e+03 -1.32e+09  5.51e-05  2.44e+03 
117000| 6.00e+02  3.88e-05  9.95e+02 -1.32e+09  5.51e-05  2.45e+03 
117250| 6.00e+02  3.89e-05  1.00e+03 -1.32e+09  5.51e-05  2.45e+03 
117500| 6.00e+02  3.89e-05  1.02e+03 -1.32e+09  5.51e-05  2.46e+03 
117750| 5.99e+02  3.85e-05  9.88e+02 -1.32e+09  5.51e-05  2.46e+03 
118000| 5.99e+02  3.87e-05  1.03e+03 -1.31e+09  5.51e-05  2.47e+03 
118250| 5.99e+02  3.86e-05  1.00e+03 -1.31e+09  5.51e-05  2.48e+03 
118500| 1.01e+07  7.11e+02  5.88e+04 -1.14e+09  5.51e-05  2.48e+03 
118750| 5.98e+02  3.85e-05  1.01e+03 -1.31e+09  5.51e-05  2.49e+03 
119000| 5.98e+02  3.87e-05  1.01e+03 -1.31e+09  5.51e-05  2.49e+03 
119250| 5.98e+02  3.83e-05  1.00e+03 -1.31e+09  5.51e-05  2.50e+03 
119500| 5.97e+02  3.80e-05  1.00e+03 -1.31e+09  5.51e-05  2.50e+03 
119750| 5.97e+02  3.80e-05  9.98e+02 -1.31e+09  5.51e-05  2.51e+03 
120000| 5.97e+02  3.87e-05  9.88e+02 -1.31e+09  5.51e-05  2.51e+03 
120250| 5.96e+02  3.79e-05  9.75e+02 -1.31e+09  5.51e-05  2.52e+03 
120500| 5.96e+02  3.81e-05  1.02e+03 -1.31e+09  5.51e-05  2.52e+03 
120750| 5.96e+02  3.80e-05  9.84e+02 -1.31e+09  5.51e-05  2.53e+03 
121000| 5.96e+02  3.80e-05  1.00e+03 -1.31e+09  5.51e-05  2.53e+03 
121250| 8.62e+06  6.06e+02  1.93e+04 -1.15e+09  5.51e-05  2.54e+03 
121500| 5.95e+02  3.82e-05  9.68e+02 -1.31e+09  5.51e-05  2.54e+03 
121750| 5.95e+02  3.77e-05  9.82e+02 -1.31e+09  5.51e-05  2.55e+03 
122000| 5.94e+02  3.80e-05  9.91e+02 -1.31e+09  5.51e-05  2.55e+03 
122250| 5.94e+02  3.76e-05  9.87e+02 -1.31e+09  5.51e-05  2.56e+03 
122500| 5.94e+02  3.77e-05  9.74e+02 -1.31e+09  5.51e-05  2.56e+03 
122750| 5.94e+02  3.73e-05  9.93e+02 -1.31e+09  5.51e-05  2.57e+03 
123000| 5.93e+02  3.76e-05  1.02e+03 -1.31e+09  5.51e-05  2.58e+03 
123250| 5.93e+02  3.76e-05  9.84e+02 -1.31e+09  5.51e-05  2.58e+03 
123500| 5.93e+02  3.74e-05  9.94e+02 -1.31e+09  5.51e-05  2.59e+03 
123750| 5.92e+02  3.73e-05  9.73e+02 -1.31e+09  5.51e-05  2.59e+03 
124000| 3.11e+03  2.43e-01  1.63e+03 -1.31e+09  5.51e-05  2.60e+03 
124250| 5.92e+02  3.77e-05  9.58e+02 -1.31e+09  5.51e-05  2.60e+03 
124500| 5.92e+02  3.69e-05  9.69e+02 -1.30e+09  5.51e-05  2.60e+03 
124750| 5.91e+02  3.73e-05  9.58e+02 -1.30e+09  5.51e-05  2.61e+03 
125000| 5.91e+02  3.71e-05  9.93e+02 -1.30e+09  5.51e-05  2.61e+03 
125250| 5.91e+02  3.73e-05  9.84e+02 -1.30e+09  5.51e-05  2.62e+03 
125500| 5.90e+02  3.72e-05  9.70e+02 -1.30e+09  5.51e-05  2.62e+03 
125750| 5.90e+02  3.68e-05  9.35e+02 -1.30e+09  5.51e-05  2.63e+03 
126000| 5.90e+02  3.73e-05  9.66e+02 -1.30e+09  5.51e-05  2.63e+03 
126250| 5.90e+02  3.71e-05  9.79e+02 -1.30e+09  5.51e-05  2.64e+03 
126500| 5.89e+02  3.74e-05  9.64e+02 -1.30e+09  5.51e-05  2.64e+03 
126750| 4.72e+04  3.67e+00  1.35e+04 -1.32e+09  5.51e-05  2.65e+03 
127000| 5.89e+02  3.61e-05  9.59e+02 -1.30e+09  5.51e-05  2.65e+03 
127250| 5.89e+02  3.69e-05  9.58e+02 -1.30e+09  5.51e-05  2.66e+03 
127500| 5.88e+02  3.66e-05  9.43e+02 -1.30e+09  5.51e-05  2.66e+03 
127750| 5.88e+02  3.69e-05  9.24e+02 -1.30e+09  5.51e-05  2.67e+03 
128000| 5.88e+02  3.65e-05  9.37e+02 -1.30e+09  5.51e-05  2.67e+03 
128250| 5.87e+02  3.64e-05  9.68e+02 -1.30e+09  5.51e-05  2.68e+03 
128500| 5.87e+02  3.67e-05  9.33e+02 -1.30e+09  5.51e-05  2.68e+03 
128750| 5.87e+02  3.65e-05  9.61e+02 -1.30e+09  5.51e-05  2.69e+03 
129000| 5.87e+02  3.69e-05  9.55e+02 -1.30e+09  5.51e-05  2.69e+03 
129250| 5.86e+02  3.60e-05  9.11e+02 -1.30e+09  5.51e-05  2.70e+03 
129500| 3.65e+06  2.85e+02  2.52e+04 -1.43e+09  5.51e-05  2.70e+03 
129750| 5.86e+02  3.62e-05  9.38e+02 -1.30e+09  5.51e-05  2.71e+03 
130000| 5.86e+02  3.55e-05  9.25e+02 -1.30e+09  5.51e-05  2.71e+03 
130250| 5.85e+02  3.56e-05  9.47e+02 -1.30e+09  5.51e-05  2.72e+03 
130500| 5.85e+02  3.60e-05  9.25e+02 -1.30e+09  5.51e-05  2.72e+03 
130750| 5.85e+02  3.63e-05  9.08e+02 -1.30e+09  5.51e-05  2.73e+03 
131000| 5.85e+02  3.55e-05  9.50e+02 -1.30e+09  5.51e-05  2.73e+03 
131250| 5.84e+02  3.65e-05  9.56e+02 -1.29e+09  5.51e-05  2.74e+03 
131500| 5.84e+02  3.60e-05  9.43e+02 -1.29e+09  5.51e-05  2.74e+03 
131750| 5.84e+02  3.62e-05  9.35e+02 -1.29e+09  5.51e-05  2.75e+03 
132000| 5.83e+02  3.57e-05  9.13e+02 -1.29e+09  5.51e-05  2.75e+03 
132250| 5.34e+05  4.16e+01  7.75e+03 -1.35e+09  5.51e-05  2.76e+03 
132500| 5.83e+02  3.56e-05  9.32e+02 -1.29e+09  5.51e-05  2.76e+03 
132750| 5.83e+02  3.50e-05  9.13e+02 -1.29e+09  5.51e-05  2.77e+03 
133000| 5.82e+02  3.54e-05  9.19e+02 -1.29e+09  5.51e-05  2.77e+03 
133250| 5.82e+02  3.56e-05  9.32e+02 -1.29e+09  5.51e-05  2.78e+03 
133500| 5.82e+02  3.59e-05  9.07e+02 -1.29e+09  5.51e-05  2.78e+03 
133750| 5.82e+02  3.59e-05  9.20e+02 -1.29e+09  5.51e-05  2.79e+03 
134000| 5.81e+02  3.51e-05  8.85e+02 -1.29e+09  5.51e-05  2.79e+03 
134250| 5.81e+02  3.54e-05  9.18e+02 -1.29e+09  5.51e-05  2.80e+03 
134500| 5.81e+02  3.52e-05  8.87e+02 -1.29e+09  5.51e-05  2.80e+03 
134750| 5.81e+02  3.53e-05  8.91e+02 -1.29e+09  5.51e-05  2.81e+03 
135000| 1.06e+08  6.48e+03  3.59e+03 -7.35e+08  5.51e-05  2.81e+03 
135250| 5.80e+02  3.53e-05  8.98e+02 -1.29e+09  5.51e-05  2.82e+03 
135500| 5.80e+02  3.52e-05  9.31e+02 -1.29e+09  5.51e-05  2.82e+03 
135750| 5.80e+02  3.50e-05  9.23e+02 -1.29e+09  5.51e-05  2.83e+03 
136000| 5.79e+02  3.47e-05  8.92e+02 -1.29e+09  5.51e-05  2.83e+03 
136250| 5.79e+02  3.48e-05  8.99e+02 -1.29e+09  5.51e-05  2.84e+03 
136500| 5.79e+02  3.50e-05  8.82e+02 -1.29e+09  5.51e-05  2.84e+03 
136750| 5.79e+02  3.51e-05  8.95e+02 -1.29e+09  5.51e-05  2.85e+03 
137000| 5.78e+02  3.44e-05  8.72e+02 -1.29e+09  5.51e-05  2.85e+03 
137250| 5.78e+02  3.45e-05  8.91e+02 -1.29e+09  5.51e-05  2.86e+03 
