355750| 3.64e+02  6.86e-06  1.38e+02 -8.11e+08  5.27e-05  6.21e+03 
356000| 3.64e+02  6.70e-06  1.34e+02 -8.11e+08  5.27e-05  6.21e+03 
356250| 3.64e+02  6.70e-06  1.50e+02 -8.11e+08  5.27e-05  6.22e+03 
356500| 3.30e+06  1.89e+02  2.15e+04 -8.65e+08  5.27e-05  6.22e+03 
356750| 3.63e+02  6.90e-06  1.56e+02 -8.11e+08  5.27e-05  6.22e+03 
357000| 3.63e+02  7.13e-06  1.53e+02 -8.11e+08  5.27e-05  6.23e+03 
357250| 3.63e+02  6.97e-06  1.48e+02 -8.11e+08  5.27e-05  6.23e+03 
357500| 3.63e+02  6.49e-06  1.26e+02 -8.11e+08  5.27e-05  6.23e+03 
357750| 3.63e+02  6.78e-06  1.29e+02 -8.10e+08  5.27e-05  6.24e+03 
358000| 3.63e+02  6.93e-06  1.48e+02 -8.10e+08  5.27e-05  6.24e+03 
358250| 3.63e+02  6.80e-06  1.39e+02 -8.10e+08  5.27e-05  6.25e+03 
358500| 3.62e+02  6.73e-06  1.41e+02 -8.10e+08  5.27e-05  6.25e+03 
358750| 3.62e+02  6.64e-06  1.50e+02 -8.10e+08  5.27e-05  6.25e+03 
359000| 3.62e+02  6.72e-06  1.36e+02 -8.10e+08  5.27e-05  6.26e+03 
359250| 6.10e+07  4.19e+03  1.87e+03 -6.07e+08  5.27e-05  6.26e+03 
359500| 3.62e+02  6.73e-06  1.46e+02 -8.10e+08  5.27e-05  6.26e+03 
359750| 3.62e+02  6.79e-06  1.48e+02 -8.10e+08  5.27e-05  6.27e+03 
360000| 3.61e+02  6.55e-06  1.46e+02 -8.10e+08  5.27e-05  6.27e+03 
360250| 3.61e+02  6.80e-06  1.51e+02 -8.10e+08  5.27e-05  6.28e+03 
360500| 3.61e+02  6.68e-06  1.36e+02 -8.09e+08  5.27e-05  6.28e+03 
360750| 3.61e+02  6.72e-06  1.49e+02 -8.09e+08  5.27e-05  6.28e+03 
361000| 3.61e+02  6.80e-06  1.37e+02 -8.09e+08  5.27e-05  6.29e+03 
361250| 3.61e+02  6.63e-06  1.21e+02 -8.09e+08  5.27e-05  6.29e+03 
361500| 3.61e+02  6.68e-06  1.32e+02 -8.09e+08  5.27e-05  6.30e+03 
361750| 3.60e+02  6.75e-06  1.30e+02 -8.09e+08  5.27e-05  6.30e+03 
362000| 6.28e+07  4.27e+03  1.17e+04 -6.03e+08  5.27e-05  6.30e+03 
362250| 3.60e+02  6.62e-06  1.44e+02 -8.09e+08  5.27e-05  6.31e+03 
362500| 3.60e+02  6.46e-06  1.25e+02 -8.09e+08  5.27e-05  6.31e+03 
362750| 3.60e+02  6.57e-06  1.26e+02 -8.09e+08  5.27e-05  6.31e+03 
363000| 3.60e+02  6.67e-06  1.44e+02 -8.08e+08  5.27e-05  6.32e+03 
363250| 3.59e+02  6.51e-06  1.40e+02 -8.08e+08  5.27e-05  6.32e+03 
363500| 3.59e+02  6.81e-06  1.36e+02 -8.08e+08  5.27e-05  6.33e+03 
363750| 3.59e+02  6.38e-06  1.30e+02 -8.08e+08  5.27e-05  6.33e+03 
364000| 3.59e+02  6.70e-06  1.30e+02 -8.08e+08  5.27e-05  6.33e+03 
364250| 3.59e+02  6.39e-06  1.22e+02 -8.08e+08  5.27e-05  6.34e+03 
364500| 3.59e+02  6.47e-06  1.21e+02 -8.08e+08  5.27e-05  6.34e+03 
364750| 1.44e+08  1.07e+04  3.90e+04 -1.33e+09  5.27e-05  6.35e+03 
365000| 3.58e+02  6.37e-06  1.28e+02 -8.08e+08  5.27e-05  6.35e+03 
365250| 3.58e+02  6.44e-06  1.22e+02 -8.08e+08  5.27e-05  6.35e+03 
365500| 3.58e+02  6.44e-06  1.22e+02 -8.07e+08  5.27e-05  6.36e+03 
365750| 3.58e+02  6.56e-06  1.36e+02 -8.07e+08  5.27e-05  6.36e+03 
366000| 3.58e+02  6.46e-06  1.39e+02 -8.07e+08  5.27e-05  6.36e+03 
366250| 3.58e+02  6.40e-06  1.19e+02 -8.07e+08  5.27e-05  6.37e+03 
366500| 3.57e+02  6.07e-06  1.40e+02 -8.07e+08  5.27e-05  6.37e+03 
366750| 3.57e+02  6.17e-06  1.06e+02 -8.07e+08  5.27e-05  6.38e+03 
367000| 3.57e+02  6.28e-06  1.31e+02 -8.07e+08  5.27e-05  6.38e+03 
367250| 3.57e+02  6.26e-06  1.27e+02 -8.07e+08  5.27e-05  6.38e+03 
367500| 2.19e+04  1.36e+00  5.94e+03 -8.01e+08  5.27e-05  6.39e+03 
367750| 3.57e+02  6.07e-06  1.14e+02 -8.07e+08  5.27e-05  6.39e+03 
368000| 3.57e+02  6.40e-06  1.16e+02 -8.07e+08  5.27e-05  6.40e+03 
368250| 3.56e+02  6.25e-06  1.31e+02 -8.06e+08  5.27e-05  6.40e+03 
368500| 3.56e+02  6.16e-06  1.20e+02 -8.06e+08  5.27e-05  6.40e+03 
368750| 3.56e+02  6.03e-06  1.36e+02 -8.06e+08  5.27e-05  6.41e+03 
369000| 3.56e+02  6.28e-06  1.13e+02 -8.06e+08  5.27e-05  6.41e+03 
369250| 3.56e+02  6.21e-06  1.27e+02 -8.06e+08  5.27e-05  6.41e+03 
369500| 3.56e+02  6.16e-06  1.21e+02 -8.06e+08  5.27e-05  6.42e+03 
369750| 3.55e+02  6.17e-06  1.09e+02 -8.06e+08  5.27e-05  6.42e+03 
370000| 3.55e+02  6.12e-06  1.31e+02 -8.06e+08  5.27e-05  6.43e+03 
370250| 1.39e+08  1.02e+04  3.91e+04 -4.34e+08  5.27e-05  6.43e+03 
370500| 3.55e+02  6.14e-06  1.31e+02 -8.06e+08  5.27e-05  6.43e+03 
370750| 3.55e+02  6.20e-06  1.29e+02 -8.05e+08  5.27e-05  6.44e+03 
371000| 3.55e+02  6.01e-06  1.21e+02 -8.05e+08  5.27e-05  6.44e+03 
371250| 3.55e+02  6.28e-06  1.26e+02 -8.05e+08  5.27e-05  6.45e+03 
371500| 3.54e+02  6.09e-06  1.14e+02 -8.05e+08  5.27e-05  6.45e+03 
371750| 3.54e+02  6.12e-06  1.24e+02 -8.05e+08  5.27e-05  6.45e+03 
372000| 3.54e+02  6.10e-06  1.26e+02 -8.05e+08  5.27e-05  6.46e+03 
372250| 3.54e+02  5.99e-06  1.18e+02 -8.05e+08  5.27e-05  6.46e+03 
372500| 3.54e+02  5.97e-06  1.25e+02 -8.05e+08  5.27e-05  6.46e+03 
372750| 3.54e+02  5.90e-06  1.20e+02 -8.05e+08  5.27e-05  6.47e+03 
373000| 1.52e+04  9.15e-01  4.82e+03 -8.09e+08  5.27e-05  6.47e+03 
373250| 3.53e+02  6.16e-06  1.15e+02 -8.05e+08  5.27e-05  6.48e+03 
373500| 3.53e+02  5.84e-06  1.29e+02 -8.04e+08  5.27e-05  6.48e+03 
373750| 3.53e+02  5.85e-06  1.09e+02 -8.04e+08  5.27e-05  6.48e+03 
374000| 3.53e+02  5.95e-06  1.10e+02 -8.04e+08  5.27e-05  6.49e+03 
374250| 3.53e+02  5.92e-06  1.10e+02 -8.04e+08  5.27e-05  6.49e+03 
374500| 3.53e+02  5.89e-06  1.26e+02 -8.04e+08  5.27e-05  6.49e+03 
374750| 3.52e+02  5.81e-06  1.15e+02 -8.04e+08  5.27e-05  6.50e+03 
375000| 3.52e+02  5.64e-06  1.10e+02 -8.04e+08  5.27e-05  6.50e+03 
375250| 3.52e+02  5.79e-06  1.14e+02 -8.04e+08  5.27e-05  6.51e+03 
375500| 3.52e+02  5.85e-06  1.08e+02 -8.04e+08  5.27e-05  6.51e+03 
375750| 1.83e+08  1.37e+04  5.68e+05 -3.58e+08  5.27e-05  6.51e+03 
376000| 3.52e+02  5.81e-06  1.11e+02 -8.04e+08  5.27e-05  6.52e+03 
376250| 3.52e+02  6.03e-06  1.22e+02 -8.03e+08  5.27e-05  6.52e+03 
376500| 3.51e+02  5.92e-06  1.25e+02 -8.03e+08  5.27e-05  6.52e+03 
376750| 3.51e+02  5.62e-06  1.15e+02 -8.03e+08  5.27e-05  6.53e+03 
377000| 3.51e+02  5.57e-06  1.03e+02 -8.03e+08  5.27e-05  6.53e+03 
377250| 3.51e+02  5.67e-06  9.77e+01 -8.03e+08  5.27e-05  6.54e+03 
377500| 3.51e+02  5.71e-06  1.05e+02 -8.03e+08  5.27e-05  6.54e+03 
377750| 3.51e+02  5.81e-06  1.18e+02 -8.03e+08  5.27e-05  6.54e+03 
378000| 3.51e+02  5.53e-06  1.08e+02 -8.03e+08  5.27e-05  6.55e+03 
378250| 3.50e+02  5.75e-06  9.85e+01 -8.03e+08  5.27e-05  6.55e+03 
378500| 2.07e+07  1.54e+03  1.09e+02 -6.98e+08  5.27e-05  6.55e+03 
378750| 3.50e+02  5.43e-06  9.94e+01 -8.03e+08  5.27e-05  6.56e+03 
379000| 3.50e+02  5.69e-06  1.02e+02 -8.02e+08  5.27e-05  6.56e+03 
379250| 3.50e+02  5.65e-06  9.94e+01 -8.02e+08  5.27e-05  6.57e+03 
379500| 3.50e+02  5.58e-06  9.01e+01 -8.02e+08  5.27e-05  6.57e+03 
379750| 3.49e+02  5.65e-06  9.78e+01 -8.02e+08  5.27e-05  6.57e+03 
380000| 3.49e+02  5.67e-06  1.16e+02 -8.02e+08  5.27e-05  6.58e+03 
380250| 3.49e+02  5.47e-06  9.83e+01 -8.02e+08  5.27e-05  6.58e+03 
380500| 3.49e+02  5.44e-06  9.99e+01 -8.02e+08  5.27e-05  6.59e+03 
380750| 3.49e+02  5.71e-06  1.07e+02 -8.02e+08  5.27e-05  6.59e+03 
381000| 3.49e+02  5.51e-06  9.40e+01 -8.02e+08  5.27e-05  6.59e+03 
381250| 2.73e+07  2.03e+03  9.15e+03 -6.76e+08  5.27e-05  6.60e+03 
381500| 3.48e+02  5.64e-06  1.01e+02 -8.02e+08  5.27e-05  6.60e+03 
381750| 3.48e+02  5.54e-06  1.06e+02 -8.01e+08  5.27e-05  6.60e+03 
382000| 3.48e+02  5.67e-06  1.20e+02 -8.01e+08  5.27e-05  6.61e+03 
382250| 3.48e+02  5.62e-06  1.05e+02 -8.01e+08  5.27e-05  6.61e+03 
382500| 3.48e+02  5.54e-06  9.53e+01 -8.01e+08  5.27e-05  6.62e+03 
382750| 3.48e+02  5.53e-06  1.19e+02 -8.01e+08  5.27e-05  6.62e+03 
383000| 3.48e+02  5.65e-06  1.16e+02 -8.01e+08  5.27e-05  6.62e+03 
383250| 3.47e+02  5.61e-06  9.81e+01 -8.01e+08  5.27e-05  6.63e+03 
383500| 3.47e+02  5.57e-06  9.85e+01 -8.01e+08  5.27e-05  6.63e+03 
383750| 3.47e+02  5.42e-06  1.03e+02 -8.01e+08  5.27e-05  6.63e+03 
384000| 1.92e+08  1.43e+04  1.21e+04 -3.47e+08  5.27e-05  6.64e+03 
384250| 3.47e+02  5.52e-06  1.01e+02 -8.01e+08  5.27e-05  6.64e+03 
384500| 3.47e+02  5.45e-06  9.68e+01 -8.00e+08  5.27e-05  6.65e+03 
384750| 3.47e+02  5.25e-06  9.38e+01 -8.00e+08  5.27e-05  6.65e+03 
385000| 3.46e+02  5.61e-06  9.57e+01 -8.00e+08  5.27e-05  6.65e+03 
385250| 3.46e+02  5.38e-06  9.38e+01 -8.00e+08  5.27e-05  6.66e+03 
385500| 3.46e+02  5.26e-06  9.26e+01 -8.00e+08  5.27e-05  6.66e+03 
385750| 3.46e+02  5.30e-06  8.08e+01 -8.00e+08  5.27e-05  6.66e+03 
386000| 3.46e+02  5.50e-06  9.71e+01 -8.00e+08  5.27e-05  6.67e+03 
386250| 3.46e+02  5.72e-06  9.44e+01 -8.00e+08  5.27e-05  6.67e+03 
386500| 3.46e+02  5.44e-06  9.49e+01 -8.00e+08  5.27e-05  6.68e+03 
386750| 3.54e+07  2.49e+03  2.85e+04 -6.55e+08  5.27e-05  6.68e+03 
387000| 3.45e+02  5.12e-06  9.81e+01 -8.00e+08  5.27e-05  6.68e+03 
387250| 3.45e+02  5.14e-06  1.13e+02 -7.99e+08  5.27e-05  6.69e+03 
387500| 3.45e+02  5.18e-06  8.60e+01 -7.99e+08  5.27e-05  6.69e+03 
387750| 3.45e+02  5.28e-06  8.64e+01 -7.99e+08  5.27e-05  6.69e+03 
388000| 3.45e+02  5.26e-06  8.57e+01 -7.99e+08  5.27e-05  6.70e+03 
388250| 3.45e+02  5.13e-06  9.85e+01 -7.99e+08  5.27e-05  6.70e+03 
388500| 3.44e+02  5.16e-06  9.44e+01 -7.99e+08  5.27e-05  6.71e+03 
388750| 3.44e+02  5.29e-06  8.88e+01 -7.99e+08  5.27e-05  6.71e+03 
389000| 3.44e+02  5.21e-06  9.24e+01 -7.99e+08  5.27e-05  6.71e+03 
389250| 3.44e+02  5.29e-06  1.05e+02 -7.99e+08  5.27e-05  6.72e+03 
389500| 2.83e+07  2.04e+03  3.91e+04 -6.71e+08  5.27e-05  6.72e+03 
389750| 3.44e+02  5.27e-06  8.56e+01 -7.99e+08  5.27e-05  6.72e+03 
390000| 3.44e+02  5.07e-06  9.57e+01 -7.98e+08  5.27e-05  6.73e+03 
390250| 3.43e+02  5.28e-06  1.08e+02 -7.98e+08  5.27e-05  6.73e+03 
390500| 3.43e+02  5.09e-06  8.96e+01 -7.98e+08  5.27e-05  6.74e+03 
390750| 3.43e+02  5.34e-06  7.62e+01 -7.98e+08  5.27e-05  6.74e+03 
391000| 3.43e+02  5.16e-06  7.91e+01 -7.98e+08  5.27e-05  6.74e+03 
391250| 3.43e+02  6.58e-05  1.19e+03 -7.98e+08  1.67e-04  6.75e+03 
391500| 3.42e+02  5.14e-05  8.83e+02 -7.98e+08  1.67e-04  6.75e+03 
391750| 3.42e+02  4.85e-05  8.18e+02 -7.97e+08  1.67e-04  6.76e+03 
392000| 3.73e+02  4.93e-02  2.20e+04 -7.95e+08  1.67e-04  6.76e+03 
392250| 3.41e+02  4.90e-05  8.39e+02 -7.97e+08  1.67e-04  6.76e+03 
392500| 3.41e+02  4.88e-05  8.35e+02 -7.97e+08  1.67e-04  6.77e+03 
392750| 3.40e+02  4.97e-05  8.33e+02 -7.96e+08  1.67e-04  6.77e+03 
393000| 3.40e+02  4.80e-05  8.20e+02 -7.96e+08  1.67e-04  6.77e+03 
393250| 3.39e+02  4.79e-05  8.12e+02 -7.96e+08  1.67e-04  6.78e+03 
393500| 3.39e+02  4.82e-05  8.14e+02 -7.96e+08  1.67e-04  6.78e+03 
393750| 3.38e+02  4.73e-05  7.98e+02 -7.95e+08  1.67e-04  6.79e+03 
394000| 3.38e+02  4.70e-05  7.90e+02 -7.95e+08  1.67e-04  6.79e+03 
394250| 3.37e+02  4.69e-05  7.86e+02 -7.95e+08  1.67e-04  6.79e+03 
394500| 3.37e+02  4.59e-05  7.73e+02 -7.94e+08  1.67e-04  6.80e+03 
394750| 2.09e+04  4.05e+00  6.89e+04 -8.03e+08  1.67e-04  6.80e+03 
395000| 3.36e+02  4.57e-05  7.63e+02 -7.94e+08  1.67e-04  6.80e+03 
395250| 3.36e+02  4.52e-05  7.56e+02 -7.94e+08  1.67e-04  6.81e+03 
395500| 3.35e+02  4.44e-05  7.38e+02 -7.93e+08  1.67e-04  6.81e+03 
395750| 3.35e+02  4.51e-05  7.41e+02 -7.93e+08  1.67e-04  6.82e+03 
396000| 3.35e+02  4.42e-05  7.30e+02 -7.93e+08  1.67e-04  6.82e+03 
396250| 3.34e+02  4.36e-05  7.19e+02 -7.93e+08  1.67e-04  6.82e+03 
396500| 3.34e+02  4.35e-05  7.17e+02 -7.92e+08  1.67e-04  6.83e+03 
396750| 3.33e+02  4.32e-05  7.08e+02 -7.92e+08  1.67e-04  6.83e+03 
397000| 3.33e+02  4.27e-05  6.99e+02 -7.92e+08  1.67e-04  6.83e+03 
397250| 3.32e+02  4.26e-05  6.94e+02 -7.92e+08  1.67e-04  6.84e+03 
397500| 2.96e+05  6.97e+01  1.79e+04 -7.65e+08  1.67e-04  6.84e+03 
397750| 3.32e+02  4.18e-05  6.76e+02 -7.91e+08  1.67e-04  6.85e+03 
398000| 3.31e+02  4.16e-05  6.74e+02 -7.91e+08  1.67e-04  6.85e+03 
398250| 3.31e+02  4.11e-05  6.60e+02 -7.91e+08  1.67e-04  6.85e+03 
398500| 3.30e+02  4.11e-05  6.56e+02 -7.90e+08  1.67e-04  6.86e+03 
398750| 3.30e+02  4.09e-05  6.51e+02 -7.90e+08  1.67e-04  6.86e+03 
399000| 3.30e+02  4.03e-05  6.43e+02 -7.90e+08  1.67e-04  6.86e+03 
399250| 3.29e+02  3.99e-05  6.33e+02 -7.90e+08  1.67e-04  6.87e+03 
399500| 3.29e+02  4.00e-05  6.29e+02 -7.89e+08  1.67e-04  6.87e+03 
399750| 3.28e+02  3.92e-05  6.17e+02 -7.89e+08  1.67e-04  6.88e+03 
400000| 3.28e+02  3.88e-05  6.11e+02 -7.89e+08  1.67e-04  6.88e+03 
400250| 1.90e+06  4.47e+02  8.68e+04 -7.29e+08  1.67e-04  6.88e+03 
400500| 3.27e+02  3.81e-05  5.99e+02 -7.88e+08  1.67e-04  6.89e+03 
400750| 3.27e+02  3.81e-05  5.96e+02 -7.88e+08  1.67e-04  6.89e+03 
401000| 3.26e+02  3.77e-05  5.87e+02 -7.88e+08  1.67e-04  6.90e+03 
401250| 3.26e+02  3.75e-05  5.77e+02 -7.88e+08  1.67e-04  6.90e+03 
401500| 3.26e+02  3.74e-05  5.69e+02 -7.87e+08  1.67e-04  6.90e+03 
401750| 3.25e+02  3.68e-05  5.64e+02 -7.87e+08  1.67e-04  6.91e+03 
402000| 3.25e+02  3.67e-05  5.62e+02 -7.87e+08  1.67e-04  6.91e+03 
402250| 3.24e+02  3.63e-05  5.54e+02 -7.87e+08  1.67e-04  6.91e+03 
402500| 3.24e+02  3.58e-05  5.42e+02 -7.86e+08  1.67e-04  6.92e+03 
402750| 3.24e+02  3.54e-05  5.36e+02 -7.86e+08  1.67e-04  6.92e+03 
403000| 7.32e+06  1.68e+03  5.45e+05 -6.70e+08  1.67e-04  6.93e+03 
403250| 3.23e+02  3.51e-05  5.23e+02 -7.86e+08  1.67e-04  6.93e+03 
403500| 3.22e+02  3.48e-05  5.20e+02 -7.85e+08  1.67e-04  6.93e+03 
403750| 3.22e+02  3.44e-05  5.14e+02 -7.85e+08  1.67e-04  6.94e+03 
404000| 3.22e+02  3.44e-05  5.06e+02 -7.85e+08  1.67e-04  6.94e+03 
404250| 3.21e+02  3.43e-05  4.98e+02 -7.85e+08  1.67e-04  6.94e+03 
404500| 3.21e+02  3.33e-05  4.91e+02 -7.84e+08  1.67e-04  6.95e+03 
404750| 3.21e+02  3.28e-05  4.83e+02 -7.84e+08  1.67e-04  6.95e+03 
405000| 3.20e+02  3.32e-05  4.82e+02 -7.84e+08  1.67e-04  6.96e+03 
405250| 3.20e+02  3.29e-05  4.79e+02 -7.84e+08  1.67e-04  6.96e+03 
405500| 3.19e+02  3.23e-05  4.65e+02 -7.84e+08  1.67e-04  6.96e+03 
405750| 2.49e+05  5.85e+01  4.47e+05 -7.59e+08  1.67e-04  6.97e+03 
406000| 3.19e+02  3.19e-05  4.54e+02 -7.83e+08  1.67e-04  6.97e+03 
406250| 3.18e+02  3.19e-05  4.50e+02 -7.83e+08  1.67e-04  6.97e+03 
406500| 3.18e+02  3.14e-05  4.44e+02 -7.83e+08  1.67e-04  6.98e+03 
406750| 3.18e+02  3.12e-05  4.37e+02 -7.82e+08  1.67e-04  6.98e+03 
407000| 3.17e+02  3.07e-05  4.31e+02 -7.82e+08  1.67e-04  6.99e+03 
407250| 3.17e+02  3.07e-05  4.23e+02 -7.82e+08  1.67e-04  6.99e+03 
407500| 3.16e+02  3.05e-05  4.20e+02 -7.82e+08  1.67e-04  6.99e+03 
407750| 3.16e+02  3.02e-05  4.15e+02 -7.81e+08  1.67e-04  7.00e+03 
408000| 3.16e+02  2.96e-05  4.07e+02 -7.81e+08  1.67e-04  7.00e+03 
408250| 3.15e+02  2.96e-05  4.00e+02 -7.81e+08  1.67e-04  7.01e+03 
408500| 9.99e+06  2.35e+03  4.32e+04 -6.47e+08  1.67e-04  7.01e+03 
408750| 3.15e+02  2.90e-05  3.87e+02 -7.81e+08  1.67e-04  7.01e+03 
409000| 3.14e+02  2.84e-05  3.81e+02 -7.80e+08  1.67e-04  7.02e+03 
409250| 3.14e+02  2.82e-05  3.74e+02 -7.80e+08  1.67e-04  7.02e+03 
409500| 3.13e+02  2.79e-05  3.66e+02 -7.80e+08  1.67e-04  7.02e+03 
409750| 3.13e+02  2.78e-05  3.64e+02 -7.80e+08  1.67e-04  7.03e+03 
410000| 3.13e+02  2.74e-05  3.58e+02 -7.79e+08  1.67e-04  7.03e+03 
410250| 3.12e+02  2.71e-05  3.51e+02 -7.79e+08  1.67e-04  7.04e+03 
410500| 3.12e+02  2.69e-05  3.43e+02 -7.79e+08  1.67e-04  7.04e+03 
410750| 3.12e+02  2.71e-05  3.38e+02 -7.79e+08  1.67e-04  7.04e+03 
411000| 3.11e+02  2.67e-05  3.37e+02 -7.79e+08  1.67e-04  7.05e+03 
411250| 5.15e+06  1.21e+03  1.50e+04 -6.85e+08  1.67e-04  7.05e+03 
411500| 3.10e+02  2.60e-05  3.19e+02 -7.78e+08  1.67e-04  7.05e+03 
411750| 3.10e+02  2.58e-05  3.21e+02 -7.78e+08  1.67e-04  7.06e+03 
412000| 3.10e+02  2.57e-05  3.12e+02 -7.78e+08  1.67e-04  7.06e+03 
412250| 3.09e+02  2.54e-05  3.07e+02 -7.78e+08  1.67e-04  7.07e+03 
412500| 3.09e+02  2.50e-05  3.02e+02 -7.77e+08  1.67e-04  7.07e+03 
412750| 3.09e+02  2.46e-05  2.93e+02 -7.77e+08  1.67e-04  7.07e+03 
413000| 3.08e+02  2.43e-05  2.86e+02 -7.77e+08  1.67e-04  7.08e+03 
413250| 3.08e+02  2.40e-05  2.77e+02 -7.77e+08  1.67e-04  7.08e+03 
413500| 3.07e+02  2.40e-05  2.78e+02 -7.76e+08  1.67e-04  7.08e+03 
413750| 3.07e+02  2.37e-05  2.69e+02 -7.76e+08  1.67e-04  7.09e+03 
414000| 5.58e+06  1.23e+03  2.36e+05 -9.00e+08  1.67e-04  7.09e+03 
414250| 3.06e+02  2.33e-05  2.61e+02 -7.76e+08  1.67e-04  7.10e+03 
414500| 3.06e+02  2.29e-05  2.54e+02 -7.76e+08  1.67e-04  7.10e+03 
414750| 3.05e+02  2.24e-05  2.48e+02 -7.75e+08  1.67e-04  7.10e+03 
415000| 3.05e+02  2.24e-05  2.45e+02 -7.75e+08  1.67e-04  7.11e+03 
415250| 3.05e+02  2.20e-05  2.31e+02 -7.75e+08  1.67e-04  7.11e+03 
415500| 3.04e+02  2.18e-05  2.31e+02 -7.75e+08  1.67e-04  7.11e+03 
415750| 3.04e+02  2.16e-05  2.25e+02 -7.75e+08  1.67e-04  7.12e+03 
416000| 3.03e+02  2.12e-05  2.16e+02 -7.74e+08  1.67e-04  7.12e+03 
416250| 3.03e+02  2.09e-05  2.14e+02 -7.74e+08  1.67e-04  7.13e+03 
416500| 3.03e+02  2.08e-05  2.05e+02 -7.74e+08  1.67e-04  7.13e+03 
416750| 7.80e+06  1.84e+03  8.35e+03 -6.60e+08  1.67e-04  7.13e+03 
417000| 3.02e+02  2.04e-05  1.97e+02 -7.74e+08  1.67e-04  7.14e+03 
417250| 3.02e+02  2.04e-05  1.95e+02 -7.73e+08  1.67e-04  7.14e+03 
417500| 3.01e+02  1.99e-05  1.92e+02 -7.73e+08  1.67e-04  7.15e+03 
417750| 3.01e+02  1.97e-05  1.79e+02 -7.73e+08  1.67e-04  7.15e+03 
418000| 3.01e+02  1.93e-05  1.78e+02 -7.73e+08  1.67e-04  7.15e+03 
418250| 3.00e+02  1.95e-05  1.71e+02 -7.73e+08  1.67e-04  7.16e+03 
418500| 3.00e+02  1.92e-05  1.67e+02 -7.72e+08  1.67e-04  7.16e+03 
418750| 3.00e+02  1.92e-05  1.66e+02 -7.72e+08  1.67e-04  7.16e+03 
419000| 2.99e+02  1.84e-05  1.54e+02 -7.72e+08  1.67e-04  7.17e+03 
419250| 2.99e+02  1.87e-05  1.55e+02 -7.72e+08  1.67e-04  7.17e+03 
419500| 2.21e+06  5.20e+02  2.72e+04 -7.09e+08  1.67e-04  7.18e+03 
419750| 2.98e+02  1.80e-05  1.42e+02 -7.71e+08  1.67e-04  7.18e+03 
420000| 2.98e+02  1.76e-05  1.36e+02 -7.71e+08  1.67e-04  7.18e+03 
420250| 2.98e+02  1.72e-05  1.31e+02 -7.71e+08  1.67e-04  7.19e+03 
420500| 2.97e+02  1.71e-05  1.26e+02 -7.71e+08  1.67e-04  7.19e+03 
420750| 2.97e+02  1.71e-05  1.26e+02 -7.71e+08  1.67e-04  7.19e+03 
421000| 2.97e+02  1.69e-05  1.17e+02 -7.70e+08  1.67e-04  7.20e+03 
421250| 2.96e+02  1.64e-05  1.16e+02 -7.70e+08  1.67e-04  7.20e+03 
421500| 2.96e+02  1.66e-05  1.11e+02 -7.70e+08  1.67e-04  7.21e+03 
421750| 2.96e+02  1.61e-05  1.04e+02 -7.70e+08  1.67e-04  7.21e+03 
422000| 2.95e+02  1.62e-05  1.02e+02 -7.70e+08  1.67e-04  7.21e+03 
422250| 4.95e+06  1.17e+03  3.04e+04 -6.82e+08  1.67e-04  7.22e+03 
422500| 2.95e+02  1.56e-05  9.32e+01 -7.69e+08  1.67e-04  7.22e+03 
422750| 2.94e+02  1.54e-05  8.74e+01 -7.69e+08  1.67e-04  7.23e+03 
423000| 2.94e+02  1.53e-05  8.45e+01 -7.69e+08  1.67e-04  7.23e+03 
423250| 2.94e+02  1.50e-05  8.15e+01 -7.69e+08  1.67e-04  7.23e+03 
423500| 2.93e+02  1.48e-05  7.35e+01 -7.68e+08  1.67e-04  7.24e+03 
423750| 2.93e+02  1.48e-05  7.26e+01 -7.68e+08  1.67e-04  7.24e+03 
424000| 2.93e+02  1.42e-05  6.55e+01 -7.68e+08  1.67e-04  7.24e+03 
424250| 2.92e+02  1.43e-05  6.65e+01 -7.68e+08  1.67e-04  7.25e+03 
424500| 2.92e+02  1.39e-05  5.71e+01 -7.68e+08  1.67e-04  7.25e+03 
424750| 2.92e+02  1.39e-05  4.99e+01 -7.67e+08  1.67e-04  7.26e+03 
425000| 3.67e+06  8.63e+02  2.53e+03 -6.91e+08  1.67e-04  7.26e+03 
425250| 2.91e+02  1.36e-05  4.69e+01 -7.67e+08  1.67e-04  7.26e+03 
425500| 2.91e+02  1.34e-05  4.07e+01 -7.67e+08  1.67e-04  7.27e+03 
425750| 2.91e+02  1.34e-05  3.75e+01 -7.67e+08  1.67e-04  7.27e+03 
426000| 2.90e+02  1.32e-05  3.28e+01 -7.67e+08  1.67e-04  7.27e+03 
426250| 2.90e+02  1.28e-05  2.68e+01 -7.66e+08  1.67e-04  7.28e+03 
426500| 2.90e+02  1.24e-05  2.55e+01 -7.66e+08  1.67e-04  7.28e+03 
426750| 2.89e+02  1.26e-05  2.13e+01 -7.66e+08  1.67e-04  7.29e+03 
427000| 2.89e+02  1.24e-05  1.99e+01 -7.66e+08  1.67e-04  7.29e+03 
427250| 2.89e+02  1.25e-05  1.35e+01 -7.66e+08  1.67e-04  7.29e+03 
427500| 2.88e+02  1.18e-05  6.28e+00 -7.65e+08  1.67e-04  7.30e+03 
427750| 3.51e+06  8.27e+02  4.20e+02 -6.91e+08  1.67e-04  7.30e+03 
428000| 2.88e+02  1.13e-05  9.05e-01 -7.65e+08  1.67e-04  7.30e+03 
428250| 2.87e+02  1.14e-05  5.82e+00 -7.65e+08  1.67e-04  7.31e+03 
