283000| 6.80e+02  1.38e-05  2.72e+02 -8.72e+08  6.43e-05  5.08e+03 
283250| 6.79e+02  1.39e-05  2.62e+02 -8.72e+08  6.43e-05  5.09e+03 
283500| 6.79e+02  1.38e-05  2.61e+02 -8.72e+08  6.43e-05  5.09e+03 
283750| 6.78e+02  1.37e-05  2.58e+02 -8.72e+08  6.43e-05  5.09e+03 
284000| 6.78e+02  1.38e-05  2.66e+02 -8.72e+08  6.43e-05  5.10e+03 
284250| 6.77e+02  1.37e-05  2.74e+02 -8.71e+08  6.43e-05  5.10e+03 
284500| 2.13e+05  1.94e+01  1.84e+03 -8.40e+08  6.43e-05  5.10e+03 
284750| 6.76e+02  1.38e-05  2.65e+02 -8.71e+08  6.43e-05  5.11e+03 
285000| 6.76e+02  1.35e-05  2.67e+02 -8.71e+08  6.43e-05  5.11e+03 
285250| 6.76e+02  1.38e-05  2.72e+02 -8.71e+08  6.43e-05  5.12e+03 
285500| 6.75e+02  1.34e-05  2.47e+02 -8.71e+08  6.43e-05  5.12e+03 
285750| 6.75e+02  1.33e-05  2.68e+02 -8.70e+08  6.43e-05  5.12e+03 
286000| 6.74e+02  1.34e-05  2.52e+02 -8.70e+08  6.43e-05  5.13e+03 
286250| 6.74e+02  1.36e-05  2.53e+02 -8.70e+08  6.43e-05  5.13e+03 
286500| 6.73e+02  1.34e-05  2.47e+02 -8.70e+08  6.43e-05  5.14e+03 
286750| 6.73e+02  1.36e-05  2.50e+02 -8.70e+08  6.43e-05  5.14e+03 
287000| 6.72e+02  1.36e-05  2.48e+02 -8.70e+08  6.43e-05  5.14e+03 
287250| 1.28e+06  1.17e+02  1.64e+03 -8.07e+08  6.43e-05  5.15e+03 
287500| 6.72e+02  1.37e-05  2.54e+02 -8.69e+08  6.43e-05  5.15e+03 
287750| 6.71e+02  1.33e-05  2.60e+02 -8.69e+08  6.43e-05  5.15e+03 
288000| 6.71e+02  1.34e-05  2.51e+02 -8.69e+08  6.43e-05  5.16e+03 
288250| 6.70e+02  1.35e-05  2.55e+02 -8.69e+08  6.43e-05  5.16e+03 
288500| 6.70e+02  1.32e-05  2.45e+02 -8.69e+08  6.43e-05  5.17e+03 
288750| 6.69e+02  1.33e-05  2.53e+02 -8.68e+08  6.43e-05  5.17e+03 
289000| 6.69e+02  1.30e-05  2.55e+02 -8.68e+08  6.43e-05  5.17e+03 
289250| 6.69e+02  1.29e-05  2.36e+02 -8.68e+08  6.43e-05  5.18e+03 
289500| 6.68e+02  1.36e-05  2.53e+02 -8.68e+08  6.43e-05  5.18e+03 
289750| 6.68e+02  1.32e-05  2.49e+02 -8.68e+08  6.43e-05  5.19e+03 
290000| 1.03e+08  8.24e+03  6.89e+04 -4.50e+08  6.43e-05  5.19e+03 
290250| 6.67e+02  1.28e-05  2.41e+02 -8.67e+08  6.43e-05  5.19e+03 
290500| 6.66e+02  1.30e-05  2.42e+02 -8.67e+08  6.43e-05  5.20e+03 
290750| 6.66e+02  1.28e-05  2.48e+02 -8.67e+08  6.43e-05  5.20e+03 
291000| 6.66e+02  1.25e-05  2.39e+02 -8.67e+08  6.43e-05  5.21e+03 
291250| 6.65e+02  1.28e-05  2.35e+02 -8.67e+08  6.43e-05  5.21e+03 
291500| 6.65e+02  1.26e-05  2.21e+02 -8.67e+08  6.43e-05  5.21e+03 
291750| 6.64e+02  1.26e-05  2.36e+02 -8.66e+08  6.43e-05  5.22e+03 
292000| 6.64e+02  1.27e-05  2.30e+02 -8.66e+08  6.43e-05  5.22e+03 
292250| 6.63e+02  1.24e-05  2.41e+02 -8.66e+08  6.43e-05  5.22e+03 
292500| 6.63e+02  1.26e-05  2.29e+02 -8.66e+08  6.43e-05  5.23e+03 
292750| 9.93e+07  7.87e+03  4.09e+04 -4.62e+08  6.43e-05  5.23e+03 
293000| 6.62e+02  1.23e-05  2.19e+02 -8.66e+08  6.43e-05  5.24e+03 
293250| 6.62e+02  1.30e-05  2.38e+02 -8.65e+08  6.43e-05  5.24e+03 
293500| 6.61e+02  1.24e-05  2.22e+02 -8.65e+08  6.43e-05  5.24e+03 
293750| 6.61e+02  1.27e-05  2.34e+02 -8.65e+08  6.43e-05  5.25e+03 
294000| 6.60e+02  1.27e-05  2.34e+02 -8.65e+08  6.43e-05  5.25e+03 
294250| 6.60e+02  1.24e-05  2.24e+02 -8.65e+08  6.43e-05  5.26e+03 
294500| 6.60e+02  1.25e-05  2.34e+02 -8.65e+08  6.43e-05  5.26e+03 
294750| 6.59e+02  1.21e-05  2.21e+02 -8.64e+08  6.43e-05  5.26e+03 
295000| 6.59e+02  1.27e-05  2.26e+02 -8.64e+08  6.43e-05  5.27e+03 
295250| 6.58e+02  1.25e-05  2.34e+02 -8.64e+08  6.43e-05  5.27e+03 
295500| 2.65e+07  2.41e+03  1.18e+05 -1.06e+09  6.43e-05  5.27e+03 
295750| 6.57e+02  1.22e-05  2.17e+02 -8.64e+08  6.43e-05  5.28e+03 
296000| 6.57e+02  1.22e-05  2.30e+02 -8.64e+08  6.43e-05  5.28e+03 
296250| 6.57e+02  1.26e-05  2.21e+02 -8.63e+08  6.43e-05  5.29e+03 
296500| 6.56e+02  1.21e-05  2.25e+02 -8.63e+08  6.43e-05  5.29e+03 
296750| 6.56e+02  1.25e-05  2.37e+02 -8.63e+08  6.43e-05  5.29e+03 
297000| 6.55e+02  1.23e-05  2.22e+02 -8.63e+08  6.43e-05  5.30e+03 
297250| 6.55e+02  1.20e-05  2.25e+02 -8.63e+08  6.43e-05  5.30e+03 
297500| 6.55e+02  1.22e-05  2.29e+02 -8.63e+08  6.43e-05  5.31e+03 
297750| 6.54e+02  1.19e-05  2.22e+02 -8.62e+08  6.43e-05  5.31e+03 
298000| 6.54e+02  1.21e-05  2.20e+02 -8.62e+08  6.43e-05  5.31e+03 
298250| 1.14e+06  1.03e+02  1.09e+04 -9.15e+08  6.43e-05  5.32e+03 
298500| 6.53e+02  1.18e-05  2.16e+02 -8.62e+08  6.43e-05  5.32e+03 
298750| 6.52e+02  1.19e-05  2.08e+02 -8.62e+08  6.43e-05  5.32e+03 
299000| 6.52e+02  1.20e-05  2.24e+02 -8.62e+08  6.43e-05  5.33e+03 
299250| 6.52e+02  1.19e-05  2.15e+02 -8.61e+08  6.43e-05  5.33e+03 
299500| 6.51e+02  1.17e-05  2.15e+02 -8.61e+08  6.43e-05  5.34e+03 
299750| 6.51e+02  1.19e-05  2.11e+02 -8.61e+08  6.43e-05  5.34e+03 
300000| 6.50e+02  1.19e-05  2.09e+02 -8.61e+08  6.43e-05  5.34e+03 
300250| 6.50e+02  1.21e-05  2.13e+02 -8.61e+08  6.43e-05  5.35e+03 
300500| 6.50e+02  1.16e-05  2.01e+02 -8.61e+08  6.43e-05  5.35e+03 
300750| 6.49e+02  1.16e-05  1.90e+02 -8.61e+08  6.43e-05  5.36e+03 
301000| 1.49e+05  1.36e+01  4.38e+04 -8.81e+08  6.43e-05  5.36e+03 
301250| 6.48e+02  1.18e-05  2.03e+02 -8.60e+08  6.43e-05  5.36e+03 
301500| 6.48e+02  1.17e-05  2.16e+02 -8.60e+08  6.43e-05  5.37e+03 
301750| 6.48e+02  1.14e-05  1.99e+02 -8.60e+08  6.43e-05  5.37e+03 
302000| 6.47e+02  1.17e-05  2.06e+02 -8.60e+08  6.43e-05  5.37e+03 
302250| 6.47e+02  1.16e-05  2.03e+02 -8.60e+08  6.43e-05  5.38e+03 
302500| 6.46e+02  1.18e-05  2.00e+02 -8.59e+08  6.43e-05  5.38e+03 
302750| 6.46e+02  1.14e-05  1.97e+02 -8.59e+08  6.43e-05  5.39e+03 
303000| 6.45e+02  1.16e-05  1.90e+02 -8.59e+08  6.43e-05  5.39e+03 
303250| 6.45e+02  1.11e-05  1.86e+02 -8.59e+08  6.43e-05  5.39e+03 
303500| 6.45e+02  1.14e-05  2.02e+02 -8.59e+08  6.43e-05  5.40e+03 
303750| 3.15e+06  2.86e+02  3.80e+03 -7.68e+08  6.43e-05  5.40e+03 
304000| 6.44e+02  1.15e-05  2.09e+02 -8.58e+08  6.43e-05  5.41e+03 
304250| 6.43e+02  1.13e-05  2.02e+02 -8.58e+08  6.43e-05  5.41e+03 
304500| 6.43e+02  1.13e-05  1.99e+02 -8.58e+08  6.43e-05  5.41e+03 
304750| 6.43e+02  1.11e-05  1.95e+02 -8.58e+08  6.43e-05  5.42e+03 
305000| 6.42e+02  1.15e-05  2.00e+02 -8.58e+08  6.43e-05  5.42e+03 
305250| 6.42e+02  1.11e-05  1.91e+02 -8.58e+08  6.43e-05  5.43e+03 
305500| 6.41e+02  1.13e-05  1.93e+02 -8.57e+08  6.43e-05  5.44e+03 
305750| 6.41e+02  1.11e-05  1.87e+02 -8.57e+08  6.43e-05  5.44e+03 
306000| 6.41e+02  1.13e-05  1.95e+02 -8.57e+08  6.43e-05  5.45e+03 
306250| 6.40e+02  1.11e-05  1.96e+02 -8.57e+08  6.43e-05  5.46e+03 
306500| 5.60e+06  5.09e+02  6.32e+03 -7.41e+08  6.43e-05  5.47e+03 
306750| 6.39e+02  1.12e-05  1.93e+02 -8.57e+08  6.43e-05  5.47e+03 
307000| 6.39e+02  1.08e-05  1.82e+02 -8.57e+08  6.43e-05  5.48e+03 
307250| 6.39e+02  1.11e-05  1.78e+02 -8.56e+08  6.43e-05  5.49e+03 
307500| 6.38e+02  1.08e-05  1.96e+02 -8.56e+08  6.43e-05  5.50e+03 
307750| 6.38e+02  1.12e-05  1.91e+02 -8.56e+08  6.43e-05  5.50e+03 
308000| 6.37e+02  1.11e-05  1.86e+02 -8.56e+08  6.43e-05  5.51e+03 
308250| 6.37e+02  1.11e-05  1.81e+02 -8.56e+08  6.43e-05  5.52e+03 
308500| 6.37e+02  1.08e-05  1.83e+02 -8.56e+08  6.43e-05  5.52e+03 
308750| 6.36e+02  1.08e-05  2.00e+02 -8.55e+08  6.43e-05  5.53e+03 
309000| 6.36e+02  1.10e-05  1.85e+02 -8.55e+08  6.43e-05  5.54e+03 
309250| 4.20e+06  3.82e+02  6.64e+03 -7.52e+08  6.43e-05  5.54e+03 
309500| 6.35e+02  1.07e-05  1.78e+02 -8.55e+08  6.43e-05  5.55e+03 
309750| 6.35e+02  1.06e-05  1.74e+02 -8.55e+08  6.43e-05  5.56e+03 
310000| 6.34e+02  1.09e-05  1.85e+02 -8.55e+08  6.43e-05  5.56e+03 
310250| 6.34e+02  1.07e-05  1.82e+02 -8.55e+08  6.43e-05  5.57e+03 
310500| 6.33e+02  1.05e-05  1.71e+02 -8.54e+08  6.43e-05  5.58e+03 
310750| 6.33e+02  1.07e-05  1.73e+02 -8.54e+08  6.43e-05  5.58e+03 
311000| 6.33e+02  1.08e-05  1.84e+02 -8.54e+08  6.43e-05  5.59e+03 
311250| 6.32e+02  1.07e-05  1.88e+02 -8.54e+08  6.43e-05  5.60e+03 
311500| 6.32e+02  1.06e-05  1.80e+02 -8.54e+08  6.43e-05  5.60e+03 
311750| 6.31e+02  1.05e-05  1.74e+02 -8.54e+08  6.43e-05  5.61e+03 
312000| 5.23e+07  3.65e+03  6.77e+03 -5.93e+08  6.43e-05  5.62e+03 
312250| 6.31e+02  1.05e-05  1.74e+02 -8.53e+08  6.43e-05  5.62e+03 
312500| 6.30e+02  1.09e-05  1.81e+02 -8.53e+08  6.43e-05  5.63e+03 
312750| 6.30e+02  1.03e-05  1.80e+02 -8.53e+08  6.43e-05  5.64e+03 
313000| 6.30e+02  1.03e-05  1.69e+02 -8.53e+08  6.43e-05  5.64e+03 
313250| 6.29e+02  1.05e-05  1.73e+02 -8.53e+08  6.43e-05  5.65e+03 
313500| 6.29e+02  1.02e-05  1.80e+02 -8.53e+08  6.43e-05  5.66e+03 
313750| 6.28e+02  1.03e-05  1.69e+02 -8.52e+08  6.43e-05  5.66e+03 
314000| 6.28e+02  9.99e-06  1.65e+02 -8.52e+08  6.43e-05  5.67e+03 
314250| 6.28e+02  1.01e-05  1.53e+02 -8.52e+08  6.43e-05  5.68e+03 
314500| 6.27e+02  1.02e-05  1.60e+02 -8.52e+08  6.43e-05  5.68e+03 
314750| 4.11e+06  3.73e+02  6.11e+03 -7.48e+08  6.43e-05  5.69e+03 
315000| 6.26e+02  1.02e-05  1.63e+02 -8.52e+08  6.43e-05  5.70e+03 
315250| 6.26e+02  9.97e-06  1.59e+02 -8.51e+08  6.43e-05  5.70e+03 
315500| 6.26e+02  1.02e-05  1.70e+02 -8.51e+08  6.43e-05  5.71e+03 
315750| 6.25e+02  1.00e-05  1.57e+02 -8.51e+08  6.43e-05  5.72e+03 
316000| 6.25e+02  9.60e-06  1.53e+02 -8.51e+08  6.43e-05  5.72e+03 
316250| 6.24e+02  9.74e-06  1.58e+02 -8.51e+08  6.43e-05  5.73e+03 
316500| 6.24e+02  1.03e-05  1.70e+02 -8.51e+08  6.43e-05  5.74e+03 
316750| 6.24e+02  9.61e-06  1.56e+02 -8.51e+08  6.43e-05  5.74e+03 
317000| 6.23e+02  9.99e-06  1.62e+02 -8.50e+08  6.43e-05  5.75e+03 
317250| 6.23e+02  1.01e-05  1.74e+02 -8.50e+08  6.43e-05  5.76e+03 
317500| 9.67e+06  7.99e+02  4.18e+02 -7.21e+08  6.43e-05  5.77e+03 
317750| 6.22e+02  1.02e-05  1.75e+02 -8.50e+08  6.43e-05  5.77e+03 
318000| 6.22e+02  9.65e-06  1.56e+02 -8.50e+08  6.43e-05  5.78e+03 
318250| 6.21e+02  9.69e-06  1.55e+02 -8.50e+08  6.43e-05  5.79e+03 
318500| 6.21e+02  9.95e-06  1.72e+02 -8.50e+08  6.43e-05  5.79e+03 
318750| 6.21e+02  9.78e-06  1.45e+02 -8.49e+08  6.43e-05  5.80e+03 
319000| 6.20e+02  9.74e-06  1.57e+02 -8.49e+08  6.43e-05  5.81e+03 
319250| 6.20e+02  9.80e-06  1.56e+02 -8.49e+08  6.43e-05  5.81e+03 
319500| 6.19e+02  9.60e-06  1.53e+02 -8.49e+08  6.43e-05  5.82e+03 
319750| 6.19e+02  9.84e-06  1.49e+02 -8.49e+08  6.43e-05  5.83e+03 
320000| 6.19e+02  9.70e-06  1.61e+02 -8.49e+08  6.43e-05  5.83e+03 
320250| 1.00e+08  8.66e+03  1.75e+04 -4.63e+08  6.43e-05  5.84e+03 
320500| 6.18e+02  9.56e-06  1.54e+02 -8.48e+08  6.43e-05  5.85e+03 
320750| 6.18e+02  9.79e-06  1.56e+02 -8.48e+08  6.43e-05  5.85e+03 
321000| 6.17e+02  9.39e-06  1.39e+02 -8.48e+08  6.43e-05  5.86e+03 
321250| 6.17e+02  9.30e-06  1.40e+02 -8.48e+08  6.43e-05  5.87e+03 
321500| 6.16e+02  9.42e-06  1.48e+02 -8.48e+08  6.43e-05  5.87e+03 
321750| 6.16e+02  9.60e-06  1.62e+02 -8.48e+08  6.43e-05  5.88e+03 
322000| 6.16e+02  9.42e-06  1.40e+02 -8.47e+08  6.43e-05  5.89e+03 
322250| 6.15e+02  9.54e-06  1.46e+02 -8.47e+08  6.43e-05  5.89e+03 
322500| 6.15e+02  9.41e-06  1.58e+02 -8.47e+08  6.43e-05  5.90e+03 
322750| 6.15e+02  9.49e-06  1.55e+02 -8.47e+08  6.43e-05  5.91e+03 
323000| 8.20e+06  6.92e+02  1.10e+04 -7.28e+08  6.43e-05  5.92e+03 
323250| 6.14e+02  9.55e-06  1.40e+02 -8.47e+08  6.43e-05  5.92e+03 
323500| 6.13e+02  9.52e-06  1.43e+02 -8.47e+08  6.43e-05  5.93e+03 
323750| 6.13e+02  9.32e-06  1.38e+02 -8.46e+08  6.43e-05  5.94e+03 
324000| 6.13e+02  9.45e-06  1.35e+02 -8.46e+08  6.43e-05  5.94e+03 
324250| 6.12e+02  9.44e-06  1.30e+02 -8.46e+08  6.43e-05  5.95e+03 
324500| 6.12e+02  9.44e-06  1.31e+02 -8.46e+08  6.43e-05  5.96e+03 
324750| 6.12e+02  9.32e-06  1.37e+02 -8.46e+08  6.43e-05  5.96e+03 
325000| 6.11e+02  9.15e-06  1.27e+02 -8.46e+08  6.43e-05  5.97e+03 
325250| 6.11e+02  9.15e-06  1.29e+02 -8.46e+08  6.43e-05  5.98e+03 
325500| 6.10e+02  9.17e-06  1.36e+02 -8.45e+08  6.43e-05  5.98e+03 
325750| 1.96e+06  1.78e+02  7.50e+03 -7.67e+08  6.43e-05  5.99e+03 
326000| 6.10e+02  9.12e-06  1.49e+02 -8.45e+08  6.43e-05  6.00e+03 
326250| 6.09e+02  9.25e-06  1.41e+02 -8.45e+08  6.43e-05  6.00e+03 
326500| 6.09e+02  9.00e-06  1.37e+02 -8.45e+08  6.43e-05  6.01e+03 
326750| 6.09e+02  9.13e-06  1.26e+02 -8.45e+08  6.43e-05  6.02e+03 
327000| 6.08e+02  8.89e-06  1.42e+02 -8.45e+08  6.43e-05  6.02e+03 
327250| 6.08e+02  8.96e-06  1.33e+02 -8.44e+08  6.43e-05  6.03e+03 
327500| 6.07e+02  9.38e-06  1.29e+02 -8.44e+08  6.43e-05  6.04e+03 
327750| 6.07e+02  8.95e-06  1.25e+02 -8.44e+08  6.43e-05  6.04e+03 
328000| 6.07e+02  9.07e-06  1.40e+02 -8.44e+08  6.43e-05  6.05e+03 
328250| 6.06e+02  8.59e-06  1.26e+02 -8.44e+08  6.43e-05  6.06e+03 
328500| 1.50e+06  1.36e+02  1.13e+04 -7.73e+08  6.43e-05  6.06e+03 
328750| 6.06e+02  8.82e-06  1.22e+02 -8.44e+08  6.43e-05  6.07e+03 
329000| 6.05e+02  8.88e-06  1.28e+02 -8.43e+08  6.43e-05  6.08e+03 
329250| 6.05e+02  9.02e-06  1.35e+02 -8.43e+08  6.43e-05  6.08e+03 
329500| 6.04e+02  8.95e-06  1.35e+02 -8.43e+08  6.43e-05  6.09e+03 
329750| 6.04e+02  8.89e-06  1.28e+02 -8.43e+08  6.43e-05  6.10e+03 
330000| 6.04e+02  8.77e-06  1.28e+02 -8.43e+08  6.43e-05  6.10e+03 
330250| 6.03e+02  8.53e-06  1.27e+02 -8.43e+08  6.43e-05  6.11e+03 
330500| 6.03e+02  8.91e-06  1.27e+02 -8.43e+08  6.43e-05  6.12e+03 
330750| 6.03e+02  8.94e-06  1.32e+02 -8.42e+08  6.43e-05  6.12e+03 
331000| 6.02e+02  8.34e-06  1.15e+02 -8.42e+08  6.43e-05  6.13e+03 
331250| 9.74e+07  8.86e+03  5.68e+04 -1.32e+09  6.43e-05  6.14e+03 
331500| 6.02e+02  8.56e-06  1.22e+02 -8.42e+08  6.43e-05  6.14e+03 
331750| 6.01e+02  8.39e-06  1.13e+02 -8.42e+08  6.43e-05  6.15e+03 
332000| 6.01e+02  8.80e-06  1.28e+02 -8.42e+08  6.43e-05  6.15e+03 
332250| 6.00e+02  8.73e-06  1.27e+02 -8.42e+08  6.43e-05  6.16e+03 
332500| 6.00e+02  8.80e-06  1.25e+02 -8.41e+08  6.43e-05  6.17e+03 
332750| 6.00e+02  8.45e-06  1.18e+02 -8.41e+08  6.43e-05  6.17e+03 
333000| 5.99e+02  8.81e-06  1.20e+02 -8.41e+08  6.43e-05  6.18e+03 
333250| 5.99e+02  8.31e-06  1.14e+02 -8.41e+08  6.43e-05  6.19e+03 
333500| 5.99e+02  8.41e-06  1.11e+02 -8.41e+08  6.43e-05  6.20e+03 
333750| 5.98e+02  8.43e-06  9.91e+01 -8.41e+08  6.43e-05  6.20e+03 
334000| 1.47e+05  1.34e+01  3.18e+02 -8.69e+08  6.43e-05  6.21e+03 
334250| 5.98e+02  8.61e-06  1.14e+02 -8.40e+08  6.43e-05  6.22e+03 
334500| 5.97e+02  8.25e-06  1.11e+02 -8.40e+08  6.43e-05  6.22e+03 
334750| 5.97e+02  8.17e-06  9.95e+01 -8.40e+08  6.43e-05  6.23e+03 
335000| 5.96e+02  8.21e-06  1.04e+02 -8.40e+08  6.43e-05  6.24e+03 
335250| 5.96e+02  8.18e-06  1.05e+02 -8.40e+08  6.43e-05  6.24e+03 
335500| 5.96e+02  8.18e-06  1.07e+02 -8.40e+08  6.43e-05  6.25e+03 
335750| 5.95e+02  8.24e-06  1.07e+02 -8.40e+08  6.43e-05  6.26e+03 
336000| 5.95e+02  8.03e-06  1.10e+02 -8.39e+08  6.43e-05  6.26e+03 
336250| 5.95e+02  8.22e-06  1.16e+02 -8.39e+08  6.43e-05  6.27e+03 
336500| 5.94e+02  8.62e-06  1.19e+02 -8.39e+08  6.43e-05  6.28e+03 
336750| 6.29e+07  5.04e+03  2.05e+03 -5.63e+08  6.43e-05  6.28e+03 
337000| 5.94e+02  8.33e-06  1.10e+02 -8.39e+08  6.43e-05  6.29e+03 
337250| 5.93e+02  8.12e-06  1.01e+02 -8.39e+08  6.43e-05  6.30e+03 
337500| 5.93e+02  7.90e-06  9.44e+01 -8.39e+08  6.43e-05  6.30e+03 
337750| 5.93e+02  8.01e-06  1.05e+02 -8.39e+08  6.43e-05  6.31e+03 
338000| 5.92e+02  8.29e-06  1.17e+02 -8.38e+08  6.43e-05  6.32e+03 
338250| 5.92e+02  8.41e-06  1.09e+02 -8.38e+08  6.43e-05  6.32e+03 
338500| 5.91e+02  8.03e-06  9.75e+01 -8.38e+08  6.43e-05  6.33e+03 
338750| 5.90e+02  6.63e-05  8.45e+02 -8.38e+08  2.03e-04  6.34e+03 
339000| 5.89e+02  7.04e-05  1.00e+03 -8.37e+08  2.03e-04  6.34e+03 
339250| 5.88e+02  7.34e-05  1.08e+03 -8.37e+08  2.03e-04  6.35e+03 
339500| 5.87e+02  7.43e-05  1.12e+03 -8.36e+08  2.03e-04  6.36e+03 
339750| 5.86e+02  7.48e-05  1.12e+03 -8.36e+08  2.03e-04  6.36e+03 
340000| 5.85e+02  7.41e-05  1.12e+03 -8.36e+08  2.03e-04  6.37e+03 
340250| 5.84e+02  7.37e-05  1.10e+03 -8.35e+08  2.03e-04  6.38e+03 
340500| 5.83e+02  7.35e-05  1.10e+03 -8.35e+08  2.03e-04  6.38e+03 
340750| 5.81e+02  7.26e-05  1.09e+03 -8.34e+08  2.03e-04  6.39e+03 
341000| 5.80e+02  7.23e-05  1.07e+03 -8.34e+08  2.03e-04  6.40e+03 
341250| 1.37e+03  4.03e-01  4.56e+04 -8.29e+08  2.03e-04  6.40e+03 
341500| 5.78e+02  7.12e-05  1.05e+03 -8.33e+08  2.03e-04  6.41e+03 
341750| 5.77e+02  7.06e-05  1.03e+03 -8.33e+08  2.03e-04  6.42e+03 
342000| 5.76e+02  6.96e-05  1.02e+03 -8.32e+08  2.03e-04  6.42e+03 
342250| 5.75e+02  6.93e-05  1.00e+03 -8.32e+08  2.03e-04  6.43e+03 
342500| 5.74e+02  6.86e-05  9.93e+02 -8.31e+08  2.03e-04  6.44e+03 
342750| 5.73e+02  6.78e-05  9.76e+02 -8.31e+08  2.03e-04  6.44e+03 
343000| 5.72e+02  6.75e-05  9.63e+02 -8.31e+08  2.03e-04  6.45e+03 
343250| 5.71e+02  6.67e-05  9.52e+02 -8.30e+08  2.03e-04  6.46e+03 
343500| 5.70e+02  6.63e-05  9.33e+02 -8.30e+08  2.03e-04  6.46e+03 
343750| 5.69e+02  6.57e-05  9.21e+02 -8.29e+08  2.03e-04  6.47e+03 
344000| 2.26e+06  6.02e+02  1.07e+05 -7.29e+08  2.03e-04  6.48e+03 
344250| 5.67e+02  6.44e-05  8.91e+02 -8.28e+08  2.03e-04  6.48e+03 
344500| 5.65e+02  6.37e-05  8.78e+02 -8.28e+08  2.03e-04  6.49e+03 
344750| 5.64e+02  6.35e-05  8.66e+02 -8.28e+08  2.03e-04  6.50e+03 
345000| 5.63e+02  6.25e-05  8.50e+02 -8.27e+08  2.03e-04  6.50e+03 
345250| 5.62e+02  6.18e-05  8.33e+02 -8.27e+08  2.03e-04  6.51e+03 
345500| 5.61e+02  6.13e-05  8.25e+02 -8.26e+08  2.03e-04  6.52e+03 
345750| 5.60e+02  6.08e-05  8.12e+02 -8.26e+08  2.03e-04  6.52e+03 
346000| 5.59e+02  6.02e-05  7.94e+02 -8.26e+08  2.03e-04  6.53e+03 
346250| 5.58e+02  5.96e-05  7.88e+02 -8.25e+08  2.03e-04  6.54e+03 
346500| 5.57e+02  5.90e-05  7.67e+02 -8.25e+08  2.03e-04  6.55e+03 
346750| 1.56e+04  4.48e+00  2.26e+05 -8.42e+08  2.03e-04  6.55e+03 
347000| 5.55e+02  5.84e-05  7.48e+02 -8.24e+08  2.03e-04  6.56e+03 
347250| 5.54e+02  5.76e-05  7.32e+02 -8.24e+08  2.03e-04  6.57e+03 
347500| 5.53e+02  5.70e-05  7.21e+02 -8.23e+08  2.03e-04  6.58e+03 
347750| 5.52e+02  5.67e-05  7.07e+02 -8.23e+08  2.03e-04  6.59e+03 
348000| 5.51e+02  5.62e-05  6.96e+02 -8.23e+08  2.03e-04  6.59e+03 
348250| 5.50e+02  5.56e-05  6.83e+02 -8.22e+08  2.03e-04  6.60e+03 
348500| 5.49e+02  5.49e-05  6.65e+02 -8.22e+08  2.03e-04  6.61e+03 
348750| 5.48e+02  5.44e-05  6.59e+02 -8.21e+08  2.03e-04  6.61e+03 
349000| 5.47e+02  5.39e-05  6.42e+02 -8.21e+08  2.03e-04  6.62e+03 
349250| 5.46e+02  5.34e-05  6.27e+02 -8.21e+08  2.03e-04  6.63e+03 
349500| 4.52e+07  1.22e+04  1.82e+05 -4.08e+08  2.03e-04  6.64e+03 
349750| 5.44e+02  5.20e-05  6.06e+02 -8.20e+08  2.03e-04  6.64e+03 
350000| 5.43e+02  5.16e-05  5.91e+02 -8.19e+08  2.03e-04  6.65e+03 
350250| 5.42e+02  5.14e-05  5.78e+02 -8.19e+08  2.03e-04  6.66e+03 
350500| 5.41e+02  5.07e-05  5.68e+02 -8.19e+08  2.03e-04  6.66e+03 
350750| 5.40e+02  4.98e-05  5.54e+02 -8.18e+08  2.03e-04  6.67e+03 
351000| 5.39e+02  4.96e-05  5.40e+02 -8.18e+08  2.03e-04  6.68e+03 
351250| 5.38e+02  4.91e-05  5.34e+02 -8.18e+08  2.03e-04  6.68e+03 
351500| 5.38e+02  4.86e-05  5.21e+02 -8.17e+08  2.03e-04  6.69e+03 
351750| 5.37e+02  4.78e-05  5.06e+02 -8.17e+08  2.03e-04  6.70e+03 
352000| 5.36e+02  4.74e-05  4.94e+02 -8.16e+08  2.03e-04  6.70e+03 
352250| 1.84e+06  4.89e+02  5.59e+03 -7.29e+08  2.03e-04  6.71e+03 
352500| 5.34e+02  4.63e-05  4.69e+02 -8.16e+08  2.03e-04  6.72e+03 
352750| 5.33e+02  4.65e-05  4.65e+02 -8.15e+08  2.03e-04  6.72e+03 
353000| 5.32e+02  4.53e-05  4.50e+02 -8.15e+08  2.03e-04  6.73e+03 
353250| 5.31e+02  4.47e-05  4.30e+02 -8.15e+08  2.03e-04  6.74e+03 
353500| 5.30e+02  4.48e-05  4.25e+02 -8.14e+08  2.03e-04  6.74e+03 
353750| 5.29e+02  4.40e-05  4.13e+02 -8.14e+08  2.03e-04  6.75e+03 
354000| 5.28e+02  4.35e-05  3.97e+02 -8.14e+08  2.03e-04  6.76e+03 
354250| 5.27e+02  4.27e-05  3.87e+02 -8.13e+08  2.03e-04  6.76e+03 
354500| 5.26e+02  4.24e-05  3.80e+02 -8.13e+08  2.03e-04  6.77e+03 
354750| 5.25e+02  4.22e-05  3.67e+02 -8.12e+08  2.03e-04  6.78e+03 
355000| 6.20e+06  1.78e+03  3.90e+04 -6.68e+08  2.03e-04  6.78e+03 
355250| 5.23e+02  4.09e-05  3.44e+02 -8.12e+08  2.03e-04  6.79e+03 
355500| 5.23e+02  4.00e-05  3.32e+02 -8.11e+08  2.03e-04  6.80e+03 
